Geo,Year,TotEmp,RetEmp,SvcEmp
48201420500,2045,2943.692099,213.1388527,2226.5823
48201420600,2045,614.2130275,243.7645741,354.1563201
48201420700,2045,1238.238648,495.4021449,703.3280243
48201420800,2045,2143.256393,1553.481633,573.1099985
48201420900,2045,2689.098837,837.9721414,1672.391043
48201421000,2045,9472.662297,1450.490774,7587.775157
48201421101,2045,6053.08517,3769.523033,1452.670892
48201421103,2045,1001.083121,552.2987958,294.2823233
48201421104,2045,1576.056961,795.6083184,557.617246
48201421203,2045,557.4749444,202.0885858,312.1434066
48201421204,2045,364.3169178,179.0056439,173.1112329
48201421205,2045,1115.828632,591.746791,514.772308
48201421206,2045,241.3230426,116.1862802,115.8421036
48201421301,2045,1276.400948,259.5925475,956.4704579
48201421302,2045,5406.827123,1264.86414,3877.097149
48201421401,2045,579.436076,227.529789,305.1023311
48201421402,2045,326.885875,127.6125761,171.6926051
48201421403,2045,1325.248622,517.0661914,696.9238701
48201421501,2045,3255.387909,1305.022278,1237.00161
48201421502,2045,1783.044204,777.1641326,445.1608657
48201421601,2045,1561.515432,484.1353956,546.4915461
48201421602,2045,1774.341488,671.7671227,522.0144345
48201421700,2045,1657.485035,507.2025919,851.3295698
48201421801,2045,177.030827,94.49427455,81.30262867
48201421802,2045,405.39662,208.6202024,192.1653593
48201421900,2045,499.1134976,153.1325234,341.5617074
48201422000,2045,548.4587132,72.85172994,473.4607125
48201422100,2045,677.5131988,319.7900925,245.2155527
48201422200,2045,1105.459132,252.0986114,401.1120492
48201422302,2045,167.948934,54.92681244,103.0842696
48201422303,2045,92.53016757,30.28397714,56.85078322
48201422304,2045,126.7253004,41.39753548,77.66127558
48201422403,2045,241.3495926,69.05698676,155.3172493
48201422404,2045,112.838092,37.63176906,68.00690054
48201422405,2045,108.3690885,30.40510604,73.20163574
48201422406,2045,321.744267,89.36123688,218.3944504
48201422501,2045,968.8795031,268.0898982,685.6643246
48201422502,2045,1201.0159,338.2879062,845.8330225
48201422601,2045,568.9547858,99.55362015,442.048192
48201422602,2045,921.6840759,258.5897734,554.0387727
48201422701,2045,885.1436094,211.9741371,611.8560317
48201422702,2045,261.8584396,38.48082567,217.3003244
